mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
1.2194950342178346,0.15238832558327667,0.15804221630096435,0.03005606974744359,0.3,entropy,10,sqrt,0.0005098666413613808,1,5,352,"OrderedDict({'ccp_alpha': 0.3, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0005098666413613808, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 352})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
1.0574345350265504,0.14689018266096934,0.14055247306823732,0.02296858570140154,0.01577791627320488,entropy,10,sqrt,0.0,1,5,300,"OrderedDict({'ccp_alpha': 0.01577791627320488, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.65,0.32015621187164245,94
1.455944585800171,0.08007626685210925,0.17467954158782958,0.017300577028715087,0.001,entropy,29,sqrt,0.002502672124285903,1,6,402,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 29, 'max_features': 'sqrt', 'min_impurity_decrease': 0.002502672124285903, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 402})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.65,0.32015621187164245,94
0.9777053833007813,0.16848567900508385,0.12132377624511718,0.01652405076532186,0.001,entropy,21,sqrt,0.005,1,7,252,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 21, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 252})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.6311743974685669,0.08702484873687438,0.08638839721679688,0.013080048088858633,0.16796317016245862,entropy,29,sqrt,0.004961697601825989,1,5,175,"OrderedDict({'ccp_alpha': 0.16796317016245862, 'criterion': 'entropy', 'max_depth': 29, 'max_features': 'sqrt', 'min_impurity_decrease': 0.004961697601825989, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 175})",0.5,0.5,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.7,0.33166247903554,90
1.861550998687744,0.2580729193105803,0.2231050729751587,0.034058027317836664,0.001,gini,21,sqrt,0.005,1,7,548,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 21, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 548})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.65,0.32015621187164245,94
1.0825583219528199,0.1843004947104193,0.1320563554763794,0.023225222405848886,0.001,entropy,29,sqrt,0.003915022808243834,1,7,283,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 29, 'max_features': 'sqrt', 'min_impurity_decrease': 0.003915022808243834, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 283})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.9271268844604492,0.11646464428138968,0.12197349071502686,0.017704920497855617,0.001,entropy,15,sqrt,0.005,1,5,257,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 257})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.9116708278656006,0.10552508202484062,0.12200217247009278,0.017970376847559776,0.001,gini,33,sqrt,0.005,1,6,259,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 33, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 259})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.8871057271957398,0.13210018550123545,0.11866066455841065,0.014920931828863804,0.001,gini,34,sqrt,0.005,1,5,252,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 34, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 252})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.9222590446472168,0.12578240816070407,0.12782962322235109,0.02504538970277557,0.001,entropy,39,sqrt,0.005,1,5,259,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 39, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 259})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.9202173471450805,0.11493735502460348,0.1237637996673584,0.020116766302187176,0.001,gini,30,sqrt,0.005,1,5,259,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 259})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
2.3212113618850707,0.3031606321725853,0.28664045333862304,0.03782297956060228,0.2126879283153647,entropy,31,log2,0.0038431536445173273,10,14,726,"OrderedDict({'ccp_alpha': 0.2126879283153647, 'criterion': 'entropy', 'max_depth': 31, 'max_features': 'log2', 'min_impurity_decrease': 0.0038431536445173273, 'min_samples_leaf': 10, 'min_samples_split': 14, 'n_estimators': 726})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
0.908713960647583,0.12619507515594444,0.15863146781921386,0.06750314482390941,0.001,gini,36,sqrt,0.005,1,7,248,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 36, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 248})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.9374565601348877,0.11984914283426754,0.12001328468322754,0.012648132721838649,0.001,entropy,28,sqrt,0.005,1,6,261,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 28, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 261})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.912530779838562,0.12114102805445986,0.127919602394104,0.01882274239803534,0.001,gini,21,sqrt,0.005,1,5,258,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 21, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 258})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.3943962812423706,0.047128514156407904,0.08008146286010742,0.0207391711590323,0.001,entropy,17,log2,0.005,5,15,100,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 17, 'max_features': 'log2', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 100})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
0.9076889276504516,0.11470029460596064,0.12829222679138183,0.020255967464685273,0.001,gini,38,sqrt,0.005,1,6,258,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 38, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 258})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.38944063186645506,0.05105339611920192,0.06580872535705566,0.010026897566668826,0.3,entropy,17,log2,0.005,10,5,100,"OrderedDict({'ccp_alpha': 0.3, 'criterion': 'entropy', 'max_depth': 17, 'max_features': 'log2', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100})",0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.35,0.45,198
0.388152551651001,0.0513844409175104,0.06635851860046386,0.010023026128972524,0.001,entropy,31,log2,0.00017681658210603777,10,5,100,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 31, 'max_features': 'log2', 'min_impurity_decrease': 0.00017681658210603777, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100})",0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.31622776601683794,197
2.645616340637207,0.3232674870796507,0.3196502447128296,0.06241826002795871,0.001,gini,17,sqrt,0.005,1,5,800,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 17, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.65,0.32015621187164245,94
0.929802131652832,0.1332136185554541,0.12448115348815918,0.017396700133671165,0.001,entropy,21,sqrt,0.005,1,5,262,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 21, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 262})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
2.6530142545700075,0.17227374801434703,0.3594104290008545,0.10772985148258069,0.001,gini,17,sqrt,0.005,4,15,800,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 17, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 800})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
0.38438661098480226,0.05118910680677375,0.06492443084716797,0.009001409937815057,0.001,gini,24,sqrt,0.005,5,15,100,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 24, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 100})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.65,0.32015621187164245,94
0.902851152420044,0.12010427089046034,0.12142350673675537,0.02064529294235791,0.001,entropy,23,sqrt,0.005,1,7,250,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 23, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 250})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.8972042798995972,0.11476084385597163,0.11997184753417969,0.02064770880992652,0.001,gini,,sqrt,0.005,1,6,253,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 253})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.9182114362716675,0.1292833218294577,0.11850955486297607,0.016737676993815117,0.001,gini,35,sqrt,0.005,1,5,266,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 35, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 266})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.65,0.32015621187164245,94
1.1236232757568358,0.1843955402915116,0.13831863403320313,0.018271610810397597,0.003643305358361837,entropy,21,sqrt,0.00342243811545525,1,8,306,"OrderedDict({'ccp_alpha': 0.003643305358361837, 'criterion': 'entropy', 'max_depth': 21, 'max_features': 'sqrt', 'min_impurity_decrease': 0.00342243811545525, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 306})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.65,0.32015621187164245,94
0.8657294273376465,0.11011582264770312,0.11018378734588623,0.01685466507892649,0.001,entropy,12,sqrt,0.002924372404716393,1,6,239,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'sqrt', 'min_impurity_decrease': 0.002924372404716393, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 239})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.8455886602401733,0.10688203006745474,0.10978093147277831,0.014816262895719088,0.001,entropy,19,sqrt,0.0029338033692412587,1,6,240,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 19, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0029338033692412587, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 240})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.8717342615127563,0.25124062588748625,0.23815391063690186,0.030866539941983687,0.001,entropy,35,sqrt,0.0,1,5,553,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 35, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 553})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.65,0.32015621187164245,94
0.8448697090148926,0.11865489990591621,0.11309299468994141,0.018828712418543597,0.001,entropy,29,sqrt,0.0,1,6,233,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 29, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 233})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.9925825357437134,0.1263918208747554,0.13884365558624268,0.03343023086709137,0.001,entropy,10,sqrt,0.0,1,7,231,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 231})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.65,0.32015621187164245,94
0.6660500049591065,0.09556672098506319,0.09357123374938965,0.011590087600250258,0.001,entropy,19,sqrt,0.005,1,5,182,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 19, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 182})",0.5,0.5,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.7,0.33166247903554,90
1.0162558078765869,0.18543107880619258,0.1252821445465088,0.019783067705545738,0.001,gini,24,sqrt,0.005,1,5,269,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 24, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 269})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.4138371706008911,0.04515321996600451,0.07094972133636475,0.010152976316397819,0.001,entropy,35,sqrt,0.0,4,15,100,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 35, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 100})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
2.7342115879058837,0.19235745789175823,0.32183094024658204,0.02973727507317258,0.3,entropy,17,log2,0.005,1,5,800,"OrderedDict({'ccp_alpha': 0.3, 'criterion': 'entropy', 'max_depth': 17, 'max_features': 'log2', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
0.4276082992553711,0.0313404485624219,0.07064251899719239,0.013244736449879967,0.001,entropy,12,sqrt,0.0,1,5,100,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.65,0.32015621187164245,94
0.9952406167984009,0.05533292393083517,0.13068361282348634,0.011166163604283425,0.001,entropy,22,sqrt,0.005,1,5,273,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 22, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 273})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.5076088190078736,0.07173010141380265,0.07747437953948974,0.013544977886810285,0.001,entropy,29,sqrt,0.0,1,5,130,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 29, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 130})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.65,0.32015621187164245,94
0.985441517829895,0.12611486857636822,0.1612293004989624,0.07743770529645258,0.001,gini,23,sqrt,0.004014039248018489,1,6,272,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 23, 'max_features': 'sqrt', 'min_impurity_decrease': 0.004014039248018489, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 272})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.9871598720550537,0.13158720670460133,0.1313331127166748,0.019594255022356104,0.07250316542742512,entropy,16,sqrt,0.0014872432737771224,1,14,289,"OrderedDict({'ccp_alpha': 0.07250316542742512, 'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0014872432737771224, 'min_samples_leaf': 1, 'min_samples_split': 14, 'n_estimators': 289})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.55,0.35,137
0.5555176496505737,0.07419935586202664,0.0814934492111206,0.012907025972888887,0.001,entropy,29,sqrt,0.0,1,5,147,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 29, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 147})",0.5,0.5,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.6,0.3741657386773941,135
0.9858599424362182,0.13291636360639858,0.15081474781036378,0.03552426462421558,0.001,gini,15,sqrt,0.005,1,6,281,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 281})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.0534784555435182,0.16715615633998318,0.13003239631652833,0.02158460088581786,0.001,entropy,38,sqrt,0.005,1,6,280,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 38, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 280})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.9895888090133667,0.11365789507346861,0.12258121967315674,0.018112896072318536,0.001,entropy,12,sqrt,0.0046304379695301405,1,6,279,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0046304379695301405, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 279})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.563580060005188,0.07788012059398448,0.07921216487884522,0.011728162425987442,0.001,entropy,35,sqrt,0.0,1,6,152,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 35, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 152})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.65,0.32015621187164245,94
2.619181752204895,0.342288118635792,0.34668669700622556,0.08690056827526466,0.3,gini,17,sqrt,0.0,10,5,800,"OrderedDict({'ccp_alpha': 0.3, 'criterion': 'gini', 'max_depth': 17, 'max_features': 'sqrt', 'min_impurity_decrease': 0.0, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 800})",0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.33541019662496846,199
1.1151395559310913,0.144037965108965,0.1491835355758667,0.028553902712517867,0.001,gini,23,sqrt,0.005,1,5,322,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 23, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 322})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.0945645570755005,0.1531746146297732,0.14555630683898926,0.0227033520007546,0.001,entropy,10,sqrt,0.005,1,5,316,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 316})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.9929281234741211,0.1361311646569263,0.13279428482055664,0.021743834948298617,0.001,gini,25,sqrt,0.005,1,5,284,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 25, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 284})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.0753651142120362,0.08776347983951346,0.14377167224884033,0.012684111908967588,0.001,entropy,39,sqrt,0.005,1,5,297,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 39, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 297})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.1799715042114258,0.15540947066067043,0.15801692008972168,0.030786036619541754,0.001,entropy,38,sqrt,0.005,1,6,297,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 38, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 297})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.0684621810913086,0.07458119366668793,0.16041259765625,0.030555275364614352,0.001,entropy,11,sqrt,0.005,1,5,292,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 11, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 292})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.0240463972091676,0.07920260960931537,0.13431143760681152,0.017546404459784268,0.001,entropy,12,sqrt,0.005,1,6,280,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 12, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 280})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.0536725282669068,0.12322534397348454,0.1373089075088501,0.019517141629991096,0.001,entropy,32,sqrt,0.005,1,5,295,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 32, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 295})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.9837349653244019,0.12538148839831498,0.18582262992858886,0.08934722282719397,0.001,entropy,23,sqrt,0.005,1,5,279,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 23, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 279})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
0.9753384590148926,0.12598293268245475,0.1328561782836914,0.023458542423551658,0.001,entropy,33,sqrt,0.005,1,5,280,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 33, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 280})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.0571107864379883,0.08961079162914214,0.15037851333618163,0.029912035043296696,0.001,gini,15,sqrt,0.005,1,6,294,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 294})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.014074945449829,0.12191378780995926,0.1339876651763916,0.019406451841473667,0.001,gini,21,sqrt,0.005,1,6,290,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 21, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 290})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
1.0393085479736328,0.1571572849853324,0.16564877033233644,0.061260309118590636,0.001,entropy,21,sqrt,0.005,1,6,289,"OrderedDict({'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 21, 'max_features': 'sqrt', 'min_impurity_decrease': 0.005, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 289})",0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,0.25,1
